"filename", "language", "C#", "JSON", "ShaderLab", "HLSL", "Markdown", "XML", "HTML", "comment", "blank", "total"
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\PropertyDrawerBase.cs", "C#", 74, 0, 0, 0, 0, 0, 0, 4, 17, 95
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\ResizableTextAreaPropertyDrawer.cs", "C#", 69, 0, 0, 0, 0, 0, 0, 0, 12, 81
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\ScenePropertyDrawer.cs", "C#", 85, 0, 0, 0, 0, 0, 0, 0, 15, 100
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\ShowAssetPreviewPropertyDrawer.cs", "C#", 96, 0, 0, 0, 0, 0, 0, 0, 15, 111
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\SortingLayerPropertyDrawer.cs", "C#", 78, 0, 0, 0, 0, 0, 0, 0, 14, 92
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\TagPropertyDrawer.cs", "C#", 49, 0, 0, 0, 0, 0, 0, 5, 9, 63
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers_SpecialCase\ReorderableListPropertyDrawer.cs", "C#", 172, 0, 0, 0, 0, 0, 0, 1, 33, 206
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers_SpecialCase\SpecialCasePropertyDrawerBase.cs", "C#", 60, 0, 0, 0, 0, 0, 0, 4, 11, 75
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyValidators\MaxValuePropertyValidator.cs", "C#", 51, 0, 0, 0, 0, 0, 0, 0, 3, 54
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyValidators\MinValuePropertyValidator.cs", "C#", 51, 0, 0, 0, 0, 0, 0, 0, 3, 54
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyValidators\PropertyValidatorBase.cs", "C#", 34, 0, 0, 0, 0, 0, 0, 0, 5, 39
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyValidators\RequiredPropertyValidator.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyValidators\ValidateInputPropertyValidator.cs", "C#", 70, 0, 0, 0, 0, 0, 0, 0, 7, 77
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\Utility\ButtonUtility.cs", "C#", 49, 0, 0, 0, 0, 0, 0, 0, 7, 56
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\Utility\NaughtyEditorGUI.cs", "C#", 317, 0, 0, 0, 0, 0, 0, 20, 44, 381
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\Utility\PropertyUtility.cs", "C#", 299, 0, 0, 0, 0, 0, 0, 20, 56, 375
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\Utility\ReflectionUtility.cs", "C#", 103, 0, 0, 0, 0, 0, 0, 6, 20, 129
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\Utility\SavedBool.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 0, 4, 34
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\AnimatorParamTest.cs", "C#", 41, 0, 0, 0, 0, 0, 0, 0, 13, 54
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\BoxGroupTest.cs", "C#", 27, 0, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\ButtonTest.cs", "C#", 34, 0, 0, 0, 0, 0, 0, 0, 6, 40
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\CurveRangeTest.cs", "C#", 29, 0, 0, 0, 0, 0, 0, 0, 9, 38
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\DisableIfTest.cs", "C#", 98, 0, 0, 0, 0, 0, 0, 0, 23, 121
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\DropdownTest.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 9, 46
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\EnableIfTest.cs", "C#", 98, 0, 0, 0, 0, 0, 0, 0, 23, 121
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\EnumFlagsTest.cs", "C#", 33, 0, 0, 0, 0, 0, 0, 0, 7, 40
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\ExpandableTest.cs", "C#", 24, 0, 0, 0, 0, 0, 0, 1, 7, 32
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\FoldoutTest.cs", "C#", 27, 0, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\HideIfTest.cs", "C#", 97, 0, 0, 0, 0, 0, 0, 0, 23, 120
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\HorizontalLineTest.cs", "C#", 46, 0, 0, 0, 0, 0, 0, 0, 6, 52
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\InfoBoxTest.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\InputAxisTest.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 7, 35
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\LabelTest.cs", "C#", 25, 0, 0, 0, 0, 0, 0, 0, 6, 31
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\LayerTest.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 10, 47
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\MinMaxSliderTest.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\MinMaxValueTest.cs", "C#", 97, 0, 0, 0, 0, 0, 0, 0, 33, 130
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\OnValueChangedTest.cs", "C#", 42, 0, 0, 0, 0, 0, 0, 0, 10, 52
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\ProgressBarTest.cs", "C#", 29, 0, 0, 0, 0, 0, 0, 0, 7, 36
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\ReadOnlyTest.cs", "C#", 25, 0, 0, 0, 0, 0, 0, 0, 6, 31
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\ReorderableListTest.cs", "C#", 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\RequiredTest.cs", "C#", 25, 0, 0, 0, 0, 0, 0, 0, 6, 31
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\ResizableTextAreaTest.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\SceneTest.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\ShowAssetPreviewTest.cs", "C#", 29, 0, 0, 0, 0, 0, 0, 0, 9, 38
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\ShowIfTest.cs", "C#", 97, 0, 0, 0, 0, 0, 0, 0, 23, 120
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\ShowNativePropertyTest.cs", "C#", 71, 0, 0, 0, 0, 0, 0, 0, 9, 80
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\ShowNonSerializedFieldTest.cs", "C#", 25, 0, 0, 0, 0, 0, 0, 0, 9, 34
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\SortingLayerTest.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 0, 10, 47
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\TagTest.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 7, 35
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\ValidateInputTest.cs", "C#", 42, 0, 0, 0, 0, 0, 0, 0, 11, 53
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\_NaughtyComponent.cs", "C#", 16, 0, 0, 0, 0, 0, 0, 0, 4, 20
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\_NaughtyScriptableObject.cs", "C#", 10, 0, 0, 0, 0, 0, 0, 1, 2, 13
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\_TestScriptableObjectA.cs", "C#", 10, 0, 0, 0, 0, 0, 0, 1, 1, 12
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Test\_TestScriptableObjectB.cs", "C#", 10, 0, 0, 0, 0, 0, 0, 1, 1, 12
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\package.json", "JSON", 0, 21, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\PlayerPrefsExtra\PlayerPrefsExtra.cs", "C#", 129, 0, 0, 0, 0, 0, 0, 11, 48, 188
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\SmartTimersManager\ScriptExamples\BlueLightFlicker.cs", "C#", 17, 0, 0, 0, 0, 0, 0, 1, 5, 23
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\SmartTimersManager\ScriptExamples\RedLightFlicker.cs", "C#", 14, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\SmartTimersManager\TimerManager\GUI_TimersList.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\SmartTimersManager\TimerManager\Timer.cs", "C#", 89, 0, 0, 0, 0, 0, 0, 51, 35, 175
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\SmartTimersManager\TimerManager\TimersManager.cs", "C#", 134, 0, 0, 0, 0, 0, 0, 90, 32, 256
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_Bitmap-Custom-Atlas.shader", "ShaderLab", 0, 0, 109, 0, 0, 0, 0, 2, 33, 144
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_Bitmap-Mobile.shader", "ShaderLab", 0, 0, 112, 0, 0, 0, 0, 3, 31, 146
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_Bitmap.shader", "ShaderLab", 0, 0, 109, 0, 0, 0, 0, 2, 33, 144
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_SDF Overlay.shader", "ShaderLab", 0, 0, 243, 0, 0, 0, 0, 4, 71, 318
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_SDF SSD.shader", "ShaderLab", 0, 0, 241, 0, 0, 0, 0, 4, 66, 311
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_SDF-Mobile Masking.shader", "ShaderLab", 0, 0, 188, 0, 0, 0, 0, 10, 50, 248
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_SDF-Mobile Overlay.shader", "ShaderLab", 0, 0, 183, 0, 0, 0, 0, 8, 50, 241
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_SDF-Mobile SSD.shader", "ShaderLab", 0, 0, 82, 0, 0, 0, 0, 4, 21, 107
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_SDF-Mobile.shader", "ShaderLab", 0, 0, 183, 0, 0, 0, 0, 8, 50, 241
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_SDF-Surface-Mobile.shader", "ShaderLab", 0, 0, 103, 0, 0, 0, 0, 8, 28, 139
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_SDF-Surface.shader", "ShaderLab", 0, 0, 122, 0, 0, 0, 0, 4, 33, 159
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_SDF.shader", "ShaderLab", 0, 0, 243, 0, 0, 0, 0, 4, 71, 318
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMP_Sprite.shader", "ShaderLab", 0, 0, 97, 0, 0, 0, 0, 0, 20, 117
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMPro.cginc", "HLSL", 0, 0, 0, 63, 0, 0, 0, 2, 20, 85
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMPro_Mobile.cginc", "HLSL", 0, 0, 0, 122, 0, 0, 0, 2, 34, 158
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMPro_Properties.cginc", "HLSL", 0, 0, 0, 62, 0, 0, 0, 10, 14, 86
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Shaders\TMPro_Surface.cginc", "HLSL", 0, 0, 0, 76, 0, 0, 0, 7, 19, 102
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\TextMesh Pro\Sprites\EmojiOne.json", "JSON", 0, 155, 0, 0, 0, 0, 0, 0, 2, 157
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\AchievementSystem\Achievement.cs", "C#", 37, 0, 0, 0, 0, 0, 0, 1, 6, 44
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\AchievementSystem\AchievementsManager.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 1, 5, 29
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\AchievementSystem\AchievementsManagerList.cs", "C#", 47, 0, 0, 0, 0, 0, 0, 2, 14, 63
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Animals\AnimalController.cs", "C#", 89, 0, 0, 0, 0, 0, 0, 0, 18, 107
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Animals\AnimalDestroyer.cs", "C#", 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Animals\FollowPlayerController.cs", "C#", 48, 0, 0, 0, 0, 0, 0, 0, 10, 58
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Animals\MoveToShelterController.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Animals\WanderController.cs", "C#", 82, 0, 0, 0, 0, 0, 0, 0, 17, 99
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Animals\WaveBehaviour.cs", "C#", 33, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\CameraMechanics\BillBoard.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\CameraMechanics\CameraController.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\CameraMechanics\CameraFollowPlayer.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Carriers\CarrierController.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Carriers\CarrierFollowPlayerBase.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 3, 2, 12
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\EventManager.cs", "C#", 71, 0, 0, 0, 0, 0, 0, 5, 13, 89
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\GameData.cs", "C#", 10, 0, 0, 0, 0, 0, 0, 1, 2, 13
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\GameDataManager.cs", "C#", 35, 0, 0, 0, 0, 0, 0, 2, 7, 44
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\GameManager.cs", "C#", 21, 0, 0, 0, 0, 0, 0, 2, 6, 29
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\GameTags.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\GloballyAccessibleBase.cs", "C#", 14, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\InputManager.cs", "C#", 58, 0, 0, 0, 0, 0, 0, 0, 15, 73
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\LeashBehaviours\LeashBase.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\LeashBehaviours\LeashChain.cs", "C#", 51, 0, 0, 0, 0, 0, 0, 0, 9, 60
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\LeashBehaviours\LeashElastic.cs", "C#", 31, 0, 0, 0, 0, 0, 0, 0, 6, 37
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\MapBuilder.cs", "C#", 88, 0, 0, 0, 0, 0, 0, 0, 24, 112
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Player\CatchController.cs", "C#", 97, 0, 0, 0, 0, 0, 0, 1, 19, 117
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Player\MeshHandsController.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Player\MoneyGrabber.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 4, 8, 40
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Player\MusclesController.cs", "C#", 29, 0, 0, 0, 0, 0, 0, 0, 9, 38
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Player\PlayerAnimatorController.cs", "C#", 22, 0, 0, 0, 0, 0, 0, 0, 5, 27
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Player\PlayerController.cs", "C#", 53, 0, 0, 0, 0, 0, 0, 3, 13, 69
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Player\PlayerMovement.cs", "C#", 77, 0, 0, 0, 0, 0, 0, 7, 21, 105
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\Player\PlayerMovementBonuses.cs", "C#", 14, 0, 0, 0, 0, 0, 0, 4, 3, 21
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\RandomManager.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\ReferenceManager.cs", "C#", 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\SingletonBase.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\SpawnManager.cs", "C#", 80, 0, 0, 0, 0, 0, 0, 0, 18, 98
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\SpawnManagerWaves.cs", "C#", 34, 0, 0, 0, 0, 0, 0, 0, 5, 39
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Scripts\StringsManager.cs", "C#", 17, 0, 0, 0, 0, 0, 0, 1, 4, 22
